ItemId,subCatID,Item6,proCate,HsType,SId,ItemTH_Name,FisheriesTypeId,FisheriesType,ItemEN_Name,Ex_Group,Im_Group,ComodityDetailGroup,ItemDot8,ItemDot8Cate,ProductId,Item8,ThaiFishId
3049900004,4,30499,3,5,5,(blank),51,Surimi,Surimi meat,11,11,35,0304.99.00,,7,3049900,27
3049900005,4,30499,3,5,1,เนื้อปลาตะเพียนบดหรือไม่บด แช่เย็นจนแข็ง,113,ปลาตะเพียน,"Silver barb meat whether or not minced, frozen",11,11,35,0304.99.00,,0,3049900,34
3049900006,4,30499,3,5,1,เนื้อปลาสลิดบดหรือไม่บด แช่เย็นจนแข็ง,149,ปลาสลิด,"Snake skin gourami meat whether or not minced, frozen",11,11,35,0304.99.00,,0,3049900,41
3049900007,4,30499,3,5,1,เนื้อปลาทับทิมบดหรือไม่บด แช่เย็นจนแข็ง,118,ปลาทับทิม,"Red tilapia (Tabtim) meat whether or not minced, frozen",11,11,35,0304.99.00,,0,3049900,48
3049900008,4,30499,3,5,2,เนื้อปลาซูริมิ แช่เย็นจนแข็ง,51,Surimi,Surimi meat,11,11,35,0304.99.00,,7,3049900,0
3049900090,4,30499,3,5,5,(blank),142,ปลาอื่นๆ,(blank),11,11,35,0304.99.00,,0,3049900,0
3051000000,14,30510,6,5,5,ปลาที่ป่นและที่ทำเป็นเพลเลตสำหรับมนุษย์บริโภค,142,ปลาอื่นๆ,"Flours, meals and pellets of fish, fit for human consumption",24,20,44,0305.10.00,,0,3051000,0
3052010000,5,30520,6,5,5,ตับและไข่ของปลาน้ำจืด แห้ง รมควัน ใส่เกลือ หรือแช่น้ำเกลือ,72,ตับและไข่,"Livers and roes, dried,  smoked, salted or in brine of freshwater fish",24,20,44,0305.20.10,,0,3052010,0
3052090000,5,30520,6,5,5,ตับและไข่อื่นๆ แห้ง รมควัน ใส่เกลือ หรือแช่น้ำเกลือ,72,ตับและไข่,(blank),12,12,36,0305.20.90,,0,3052090,0
3053000000,5,30530,6,2,5,ปลาแบบฟิลเล แห้ง ใส่เกลือ/แช่น้ำเกลือ แต่ไม่รมควัน,1,ไม่ได้ระบุ,"Fish fillets, dried, salted or in brine, but not smoked",12,12,36,0305.30.00,,0,3053000,0
3053100000,5,30531,6,6,1,ปลานิล ปลาแคทฟิช ปลาคาร์ป ปลาไหล ปลาไนล์เพริร์ช ปลาช่อน แบบฟิลเล แห้ง ใส่เกลือ,130,ปลาน้ำจืดอื่นๆ,"- - Tilapias (Oreochromis spp .), catfish (Pangasius spp., Silurus spp., Clarias spp.,Ictalurus spp .), carp (Cyprinus carpio,Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus ), eels (Anguilla",12,12,36,0305.31.00,,0,3053100,0
3053200000,5,30532,6,3,5,ปลาในวงศ์เบรกมาเซโรทิดี ปลาแบบฟิเล แห้ง,132,ปลาในวงศ์เบรกมาเซโรทิดี,#NAME?,12,12,36,0305.32.00,,0,3053200,0
3053910000,5,30539,6,3,2,ปลากระทุงเหว ปลาแบบฟิเล แห้ง ใส่เกลือหรือแช่น้ำเกลือ,78,ปลากระทุงเหว,#NAME?,12,12,36,0305.39.10,,0,3053910,0
3053920000,5,30539,6,3,3,ปลาซาวาลายแฮร์เทลส์ แบบฟิเล แห้ง ใส่เกลือ,101,ปลาซาวาลายแฮร์เทลส์,"- - - Savalai hairtails (Lepturacanthus savala ), Belanger’s croakers (Johnius belangerii ),Reeve’s croakers (Chrysochir aureus ) and bigeye croakers (Pennahia anea )",12,12,36,0305.39.20,,0,3053920,0
3053990000,5,30539,6,3,5,ปลาอื่นๆ แบบฟิเล แห้ง ใส่เกลือหรือแช่น้ำเกลือ ไม่รมควัน,142,ปลาอื่นๆ,(blank),12,12,36,0305.39.90,,0,3053990,0
3053991000,5,30539,6,4,,เนื้อของปลาน้ำจืดแบบฟิลเล แห้ง ใส่เกลือหรือแช่น้ำเกลือ แต่ไม่รมควัน,130,ปลาน้ำจืดอื่นๆ,Of freshwater fish,12,12,36,0305.39.91,,,3053991,
3053992000,5,30539,6,4,,เนื้อของปลาทะเลแบบฟิลเล แห้ง ใส่เกลือหรือแช่น้ำเกลือ แต่ไม่รมควัน,117,ปลาทะเลอื่นๆ,Of marine fish,12,12,36,0305.39.92,,,3053992,
3053999000,5,30539,6,4,,เนื้อปลาอื่น ๆ แบบฟิลเล แห้ง ใส่เกลือหรือแช่น้ำเกลือ แต่ไม่รมควัน,142,ปลาอื่นๆ,Other,12,12,36,0305.39.99,,,3053999,
3054100000,6,30541,6,5,1,ปลาแซลมอนแปซิฟิก แอตแลนติกและดานูบ รวมเนื้อปลาแบบฟิลเลรมควัน,105,ปลาแซลมอนแปซิฟิก,"Pacific salmon(Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon and Danube salmon including fillets, smoked",12,12,36,0305.41.00,,0,3054100,0
3054200000,6,30542,6,5,3,ปลาเฮอร์ริง รวมเนื้อปลาแบบฟิลเลรมควัน,3,ปลาเฮอร์ริ่ง,"Herrings(Clupea harengus, Clupea pallasii) including fillets, smoked",12,12,36,0305.42.00,,0,3054200,0
3054300000,6,30543,6,3,1,ปลาเทราต์ รมควัน รวมถึงเนื้อปลาแบบฟิเลรมควัน,126,ปลาเทราต์,#NAME?,12,12,36,0305.43.00,,0,3054300,0
3054400000,6,30544,6,6,1,ปลานิล ปลาแคทฟิช ปลาคาร์ป ปลาไหล ปลาไนล์เพริร์ช ปลาช่อน รมควัน รวมถึงเนื้อปลาฟิลเลรมควัน,130,ปลาน้ำจืดอื่นๆ,"- - Tilapias (Oreochromis spp .), catfish (Pangasius spp., Silurus spp., Clarias spp.,Ictalurus spp. ), carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus ), eels (Anguilla",12,12,36,0305.44.00,,0,3054400,0
3054900000,6,30549,6,5,5,ปลาอื่น ๆ รวมเนื้อปลาแบบฟิลเลรมควัน,142,ปลาอื่นๆ,(blank),12,12,36,0305.49.00,,0,3054900,0
3055100000,5,30551,6,5,3,ปลาค็อดแห้ง ไม่รมควัน,85,ปลาค็อด,"Cod(Gadus morhua, gadus ogac, gadus macrocephalus) dried , whether or not salted but not smoked",12,12,36,0305.51.00,,0,3055100,0
3055200000,5,30552,6,4,,ปลาทิละเพียส (ชนิดโอริโอโครมิส) ปลาแคทฟิช (ชนิดแปงกาเซียส ชนิดซิลูรัส ชนิดคลาเรียส ชนิดอิคทาลูรัส) ปลาคาร์ป (ชนิดไซพรินัส ชนิดคารัสเซียส ซีโนฟาริงโกดอนอิเดลลัส ชนิดไฮโปพทาลมิชทิส ชนิดเซอร์ไรนัส ไมโลฟาริงโกดอนไพเซียส แคตลาแคตลา ชนิดลาเบียว ออสทีโอชิลัสฮาสเ,119,ปลาทิละเพียส,"Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Ost",12,12,36,0305.52.00,,,3055200,
3055300000,5,30553,6,4,,ปลาในวงศ์เบรกมาเซโรทิดี ยูคลิชไทอิดี กาดิดี มาครัวริดี เมลาโนนิดี เมอร์ลักเซียดี โมริดี และมูเรียโนลพิดิดี  นอกจากปลาค็อด (กาดัสมอร์ฮัว กาดัสโอแกก กาดัสมาโครเซฟาลัส),142,ปลาอื่นๆ,"Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",12,12,36,0305.53.00,,,3055300,
3055400000,5,30554,6,4,,ปลาเฮอร์ริง (คลูเพียฮาเรนกัส คลูเพียแพลลาซิไอ) ปลาแอนโชวี (ชนิดเองกรัวลิส) ปลาซาร์ดีน (ซาร์ดินาพิลคาร์ดัส ชนิดซาร์ดินอป) ปลาซาร์ดิเนลล่า (ชนิดซาร์ดิเนลล่า) ปลาบริสลิ่งหรือปลาสแปรต (สแปรตทัสสแปรตทัส) ปลาแมคเคอเรล (สคอมเบอร์สคอมบรัส สคอมเบอร์ออสตราลาซิกัส ส,142,ปลาอื่นๆ,"Herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japoni",12,12,36,0305.54.00,,,3055400,
3055910000,5,30559,6,2,3,หูปลาฉลามแห้ง ไม่รมควัน,47,หูฉลาม,(blank),24,20,44,0305.59.10,,0,3055910,0
3055920000,5,30559,6,5,5,ปลาทะเลแห้ง ไม่รมควันรวมปลาแอนโชวี,142,ปลาอื่นๆ,"Marine fish,including anchovies dried , whether or not salted but not smoked",12,12,36,0305.59.20,,0,3055920,0
3055921000,5,30559,6,4,,ปลาแอนโชวี (ชนิดสโตลฟอรัส  ชนิดโคอิเลีย ชนิดเซทิพินนา ชนิดไลโคทริสสา และชนิดทริสสา ชนิดเอนคราซิโชลินา),161,ปลาแอนโชวี,"Anchovies (Stolephorus spp., Coilia spp., Setipinna spp., Lycothrissa spp. and Thryssa spp., Encrasicholina spp.)",12,12,36,0305.59.21,,,3055921,
3055929000,6,30559,6,4,,ปลาทะเลอื่น ๆ รมควัน รวมถึงเนื้อปลาแบบฟิลเลรมควัน นอกจากส่วนอื่นของปลาที่บริโภคได้,117,ปลาทะเลอื่นๆ,Other,12,12,36,0305.59.29,,,3055929,
3055990001,5,30559,6,5,1,ปลาดุกแห้ง ไม่รมควัน,111,ปลาดุก,"Walking catfish, dried, whether or not salted but not smoked",12,12,36,0305.59.90,,0,3055990,7
3055990002,5,30559,6,5,1,ปลาช่อนแห้ง ไม่รมควัน,97,ปลาช่อน,"Striped snake-head fish, dried, whether or not salted but not smoked",12,12,36,0305.59.90,,0,3055990,14
3055990003,5,30559,6,5,1,ปลานิลแห้ง ไม่รมควัน,131,ปลานิล,"Nile tilapia, dried, whether or not salted but not smoked",12,12,36,0305.59.90,,0,3055990,21
3055990004,5,30559,6,5,5,(blank),1,ไม่ได้ระบุ,(blank),12,12,36,0305.59.90,,0,3055990,28
3055990005,5,30559,6,5,5,(blank),1,ไม่ได้ระบุ,(blank),12,12,36,0305.59.90,,0,3055990,35
3055990006,5,30559,6,5,1,ปลาสลิดแห้ง ไม่รมควัน,149,ปลาสลิด,"Snake skin gourami, dried, whether or not salted but not smoked",12,12,36,0305.59.90,,0,3055990,42
3055990007,5,30559,6,5,1,ปลาทับทิมแห้ง ไม่รมควัน,118,ปลาทับทิม,"Red tilapia (Tabtim), dried, whether or not salted but not smoked",12,12,36,0305.59.90,,0,3055990,49
3055990090,5,30559,6,5,5,ปลาอื่น ๆ แห้ง ไม่รมควัน,142,ปลาอื่นๆ,(blank),12,12,36,0305.59.90,,0,3055990,0
3056100000,5,30561,6,5,3,ปลาเฮอร์ริง ใส่เกลือ ไม่แห้ง ไม่รมควัน,3,ปลาเฮอร์ริ่ง,"Herrings(Clupea harengus, Clupea pallasii), salted but not dried or smoked and Herrings in brine",12,12,36,0305.61.00,,0,3056100,0
3056200000,5,30562,6,5,3,ปลาค็อด ใส่เกลือ ไม่แห้ง ไม่รมควัน,85,ปลาค็อด,"Cod(Gadus morhua, Gadus ogac, Gadus macrocephalus), salted but not dried or smoked and Cod in brine",12,12,36,0305.62.00,,0,3056200,0
3056300000,5,30563,6,5,2,ปลาแอนโชวี ใส่เกลือ ไม่แห้ง ไม่รมควันและแช่น้ำเกลือ,161,ปลาแอนโชวี,"Anchovies(Engraulis), salted but not dried or smoked and Anchovies in brine",12,12,36,0305.63.00,,0,3056300,0
3056400000,5,30564,6,6,1,ปลานิล ปลาแคทฟิช ปลาคาร์ป ปลาไหล ปลาไนล์เพริร์ช ปลาช่อน ใส่เกลือ แช่น้ำเกลือ ไม่แห้ง ไม่รมควัน,130,ปลาน้ำจืดอื่นๆ,"- - Tilapias (Oreochromis spp. ), catfish (Pangasius spp., Silurus spp., Clarias spp.,Ictalurus spp. ), carp (Cyprinus carpio,Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus ), eels (Anguilla",12,12,36,0305.64.00,,0,3056400,0
3056910001,5,30569,6,5,2,ปลาอินทรี ใส่เกลือ ไม่แห้ง ไม่รมควันและแช่น้ำเกลือ,157,ปลาอินทรี,King Mackerel salted but not dried or smoked and in brine,12,12,36,0305.69.10,,0,3056910,0
